O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,O_UP
10-26,879,904346,13:00:00,31,38,1
10-27,640,903179,9:00:00,10,34,0
10-30,908,900907,8:00:00,41,47,1
10-28,801,911556,14:00:00,27,38,0
10-27,47,963853,19:00:00,41,51,0
10-27,612,905060,11:00:00,16,25,0
10-31,34,906404,8:00:00,19,25,0
10-28,676,904679,14:00:00,31,49,0
10-27,702,904790,19:00:00,17,22,0
10-31,808,900266,20:00:00,40,47,0
10-31,687,931271,18:00:00,21,40,0
10-30,707,905914,8:00:00,4,23,0
10-31,622,906897,8:00:00,8,34,0
10-30,872,902285,18:00:00,6,31,0
10-26,836,905218,17:00:00,2,21,0
10-27,168,901996,9:00:00,50,60,0
10-25,3,932534,17:00:00,19,24,0
10-31,916,905490,8:00:00,8,23,1
10-27,20,921656,19:00:00,26,31,1
10-30,639,901816,12:00:00,19,36,1
10-27,868,900848,15:00:00,7,28,0
10-28,22,912214,18:00:00,11,29,0
10-29,665,906075,20:00:00,12,38,1
10-28,220,907364,16:00:00,9,22,1
10-25,37,912334,9:00:00,7,28,1
10-26,725,905346,11:00:00,2,20,1
10-27,851,903517,11:00:00,21,30,1
10-28,226,905798,18:00:00,23,27,0
10-25,849,902398,13:00:00,36,41,0
10-26,96,907077,19:00:00,22,38,0
10-31,1,904645,22:00:00,15,30,0
10-25,310,902083,15:00:00,14,19,1
10-27,868,900855,15:00:00,3,24,1
10-25,871,906835,19:00:00,31,40,0
10-31,800,922530,8:00:00,4,24,1
10-29,662,900634,8:00:00,8,38,0
10-27,308,902533,7:00:00,8,20,1
10-31,48,963850,16:00:00,37,48,0
10-25,607,906355,15:00:00,12,40,1
10-27,604,905136,9:00:00,12,21,0
10-25,657,921137,17:00:00,25,46,1
10-26,859,900440,9:00:00,45,59,1
10-26,95,921434,17:00:00,15,22,0
10-28,861,905896,12:00:00,2,28,0
10-27,878,905867,19:00:00,30,41,0
10-30,856,906672,18:00:00,14,34,1
10-30,20,903360,8:00:00,14,31,1
10-29,61102,906363,12:00:00,37,50,1
10-28,599,906308,18:00:00,13,19,1
10-28,640,903170,14:00:00,8,33,0
10-29,824,907218,18:00:00,16,40,0
10-27,868,900836,13:00:00,18,36,1
10-31,34,906400,10:00:00,13,25,0
10-29,903,905556,14:00:00,4,33,1
10-30,847,906694,8:00:00,31,47,0
10-26,30,942312,7:00:00,3,22,1
10-27,643,963806,11:00:00,12,30,0
10-30,860,901829,14:00:00,12,32,0
10-31,652,903915,16:00:00,10,34,1
10-25,459,905423,19:00:00,37,44,0
10-27,907,905522,19:00:00,15,33,0
10-25,203,905785,19:00:00,17,23,0
10-30,732,900539,12:00:00,11,15,1
10-29,903,906212,12:00:00,7,31,0
10-28,185,905684,8:00:00,16,30,1
10-26,623,904594,13:00:00,15,31,1
10-30,836,905209,12:00:00,25,35,0
10-31,911,907291,16:00:00,6,27,0
10-29,909,902797,12:00:00,17,32,1
10-30,868,900848,18:00:00,8,25,0
10-30,641,902654,14:00:00,22,43,0
10-30,690,904084,8:00:00,38,47,1
10-26,656,904180,19:00:00,20,37,0
10-25,676,904677,15:00:00,12,36,1
10-25,753,901064,7:00:00,20,29,1
10-29,310,902087,18:00:00,2,18,0
10-30,161,905183,18:00:00,10,26,1
10-27,700,902699,13:00:00,20,37,0
10-28,571,907389,14:00:00,9,22,0
10-29,867,900348,14:00:00,14,32,1
10-25,219,903156,9:00:00,10,20,1
10-31,803,906604,18:00:00,20,33,0
10-26,623,904592,9:00:00,26,31,1
10-25,97,921458,11:00:00,18,23,0
10-25,591,904946,9:00:00,11,16,1
10-25,6002,900319,17:00:00,12,29,1
10-29,48,963839,16:00:00,8,24,0
10-31,675,905242,8:00:00,3,23,1
10-25,871,902814,19:00:00,7,36,1
10-29,628,902260,12:00:00,30,52,0
10-30,662,901300,8:00:00,29,42,0
10-27,631,902896,13:00:00,15,44,1
10-30,8,906931,20:00:00,13,18,1
10-25,806,906550,9:00:00,29,34,0
10-25,851,903509,15:00:00,12,27,0
10-31,912,907343,14:00:00,31,35,0
10-28,6011,904523,20:00:00,14,35,1
10-28,803,906612,10:00:00,27,33,0
10-30,850,906798,10:00:00,19,38,0
10-25,175,902466,11:00:00,25,29,1
10-27,672,902493,17:00:00,23,38,0
10-30,632,904196,10:00:00,8,31,1
10-31,55051,905409,8:00:00,39,44,1
10-28,599,904883,16:00:00,3,8,1
10-25,646,906956,11:00:00,31,35,1
10-30,570,901147,12:00:00,9,18,0
10-25,868,900843,13:00:00,10,30,0
10-31,903,906215,10:00:00,17,31,0
10-27,868,906241,17:00:00,26,35,0
10-29,846,921916,18:00:00,3,24,1
10-27,697,906696,7:00:00,24,30,1
10-30,675,905243,18:00:00,22,39,0
10-27,7052,903548,9:00:00,47,53,1
10-26,963,903532,13:00:00,22,35,0
10-27,643,963805,15:00:00,23,31,1
10-29,840,903112,12:00:00,14,35,1
10-26,606,900502,9:00:00,18,40,0
10-25,660,905284,19:00:00,28,33,0
10-26,665,906089,21:00:00,30,38,0
10-29,665,906083,22:00:00,8,38,1
10-28,869,903449,8:00:00,23,42,0
10-31,7052,922515,8:00:00,37,52,0
10-29,30,942295,14:00:00,7,23,0
10-27,48,906233,15:00:00,4,25,0
10-28,847,906751,10:00:00,37,47,0
10-31,22,912210,20:00:00,19,29,1
10-27,462,901887,11:00:00,5,12,1
10-26,903,906216,7:00:00,8,28,0
10-25,800,922546,13:00:00,11,45,0
10-25,212,903975,7:00:00,9,25,0
10-30,640,903191,20:00:00,24,35,0
10-27,912,907271,7:00:00,19,35,0
10-26,615,905077,17:00:00,16,27,0
10-25,676,904690,13:00:00,19,49,1
10-26,800,922558,13:00:00,7,38,1
10-26,912,907326,7:00:00,29,35,1
10-27,804,911533,9:00:00,3,20,0
10-25,9,921486,17:00:00,7,25,1
10-30,616,931256,10:00:00,29,33,1
10-25,8,906930,7:00:00,13,18,1
10-27,588,904492,15:00:00,37,41,1
10-27,868,900834,19:00:00,2,26,1
10-27,681,907253,9:00:00,28,34,1
10-31,309,902081,8:00:00,6,22,1
10-26,6012,906226,17:00:00,25,39,1
10-28,808,900251,16:00:00,23,48,1
10-29,312,907200,14:00:00,14,24,0
10-25,336,905711,17:00:00,3,13,0
10-26,954,907436,11:00:00,31,40,0
10-28,653,900191,10:00:00,11,33,1
10-25,808,900270,11:00:00,15,47,0
10-25,678,941344,17:00:00,26,34,1
10-25,847,906747,11:00:00,18,41,0
10-28,908,900927,10:00:00,11,35,0
10-31,697,906705,22:00:00,22,31,0
10-30,859,900452,8:00:00,8,22,1
10-25,800,922549,19:00:00,2,30,1
10-31,6002,900339,12:00:00,9,28,0
10-31,901,902871,18:00:00,13,31,1
10-30,912,907275,14:00:00,30,35,0
10-31,95,904656,16:00:00,18,22,0
10-29,824,907218,16:00:00,12,21,1
10-25,594,904959,17:00:00,23,27,0
10-27,157,932303,17:00:00,19,25,0
10-26,869,903456,21:00:00,24,42,1
10-26,962,903138,7:00:00,11,30,0
10-29,635,901695,16:00:00,29,34,1
10-27,850,906809,7:00:00,20,38,1
10-25,687,931267,7:00:00,15,40,0
10-25,620,901130,9:00:00,9,28,0
10-27,22,912215,17:00:00,6,25,0
10-30,651,902957,8:00:00,22,28,0
10-28,681,907264,22:00:00,30,34,0
10-27,703,905046,15:00:00,12,29,1
10-31,629,901564,8:00:00,37,52,0
10-25,185,905683,17:00:00,12,28,0
10-26,856,906669,13:00:00,34,41,0
10-31,96,907076,14:00:00,2,35,0
10-31,563,907012,8:00:00,23,29,1
10-25,682,906113,19:00:00,22,30,0
10-28,570,904736,8:00:00,7,13,0
10-29,695,900105,20:00:00,7,21,0
10-30,30,942300,8:00:00,12,23,0
10-30,851,903496,18:00:00,15,30,1
10-27,737,903806,15:00:00,9,17,1
10-29,812,906641,14:00:00,17,28,0
10-26,7052,903556,11:00:00,20,51,1
10-29,48,901617,10:00:00,43,51,0
10-29,8,906925,10:00:00,10,18,1
10-29,662,900640,14:00:00,2,25,1
10-28,668,900879,20:00:00,22,41,1
10-30,961,903073,10:00:00,15,35,1
10-28,878,905857,14:00:00,7,24,0
10-25,610,905633,11:00:00,13,33,1
10-27,619,904723,11:00:00,35,43,0
10-29,3,932504,16:00:00,18,25,1
10-30,209,904058,18:00:00,6,18,0
10-30,869,903458,8:00:00,24,42,0
10-29,539,904103,14:00:00,6,18,1
10-28,186,906491,8:00:00,32,44,0
10-26,669,931241,17:00:00,33,40,0
10-27,175,902477,9:00:00,19,29,1
10-27,660,942266,7:00:00,17,33,0
10-26,859,900450,9:00:00,49,61,0
10-31,954,907432,16:00:00,3,30,0
10-26,906,906976,11:00:00,7,30,0
10-27,836,905205,15:00:00,2,29,0
10-28,203,901940,20:00:00,9,23,1
10-25,962,903136,7:00:00,31,37,0
10-25,801,905119,7:00:00,33,38,1
10-30,6012,903293,12:00:00,31,37,0
10-27,808,900262,17:00:00,22,48,1
10-26,609,900928,9:00:00,26,43,1
10-29,602,901774,18:00:00,14,40,1
10-25,700,902699,11:00:00,3,27,1
10-27,161,905188,17:00:00,9,30,1
10-31,866,905589,16:00:00,27,37,0
10-31,186,906510,16:00:00,32,44,0
10-27,458,905437,9:00:00,14,29,0
10-25,952,900774,7:00:00,6,22,0
10-31,6012,902584,8:00:00,30,37,0
10-27,849,903230,11:00:00,13,41,0
10-27,878,905856,11:00:00,23,41,0
10-31,610,905633,10:00:00,31,35,0
10-26,682,906124,11:00:00,12,16,0
10-31,203,905789,10:00:00,19,23,0
10-26,682,906122,11:00:00,18,30,1
10-31,862,901092,16:00:00,20,30,1
10-30,867,900357,16:00:00,23,32,1
10-29,653,900186,16:00:00,16,39,1
10-25,862,932618,7:00:00,25,30,1
10-25,715,905878,15:00:00,7,30,0
10-30,459,905394,18:00:00,29,44,1
10-25,685,902524,21:00:00,28,43,0
10-27,665,906087,15:00:00,7,31,1
10-27,951,903244,17:00:00,4,27,0
10-27,911,907292,7:00:00,24,32,0
10-31,706,906553,10:00:00,36,46,1
10-25,732,900546,17:00:00,9,15,1
10-26,622,904561,11:00:00,26,47,0
10-29,803,906616,20:00:00,8,33,0
10-26,634,912370,7:00:00,17,34,0
10-31,867,900361,16:00:00,21,35,0
10-27,842,912256,11:00:00,4,27,0
10-28,669,931244,14:00:00,31,40,0
10-28,812,906158,18:00:00,11,24,1
10-28,860,901829,22:00:00,28,41,1
10-28,954,907439,8:00:00,30,40,0
10-31,668,900877,10:00:00,18,41,1
10-25,681,907266,15:00:00,3,24,1
10-26,92,921660,7:00:00,14,23,0
10-30,857,904031,16:00:00,29,37,1
10-26,48,900394,7:00:00,8,23,0
10-30,1,902737,18:00:00,15,29,1
10-30,628,902277,10:00:00,45,52,0
10-30,606,900486,14:00:00,30,39,1
10-30,3,932533,10:00:00,17,24,0
10-30,20,904652,8:00:00,18,31,1
10-31,672,902488,20:00:00,24,38,0
10-28,603,905621,12:00:00,2,11,0
10-25,50,932549,9:00:00,5,16,1
10-28,808,900280,8:00:00,27,47,0
10-31,841,902937,16:00:00,11,37,1
10-25,37,912328,11:00:00,23,31,0
10-26,705,907376,17:00:00,10,46,0
10-28,954,907425,12:00:00,34,40,0
10-29,851,903512,10:00:00,16,27,0
10-27,952,906248,15:00:00,15,33,1
10-26,686,905998,15:00:00,50,61,1
10-27,753,901069,17:00:00,23,29,0
10-27,824,907218,19:00:00,13,22,0
10-28,872,902291,10:00:00,19,38,0
10-28,629,901585,8:00:00,5,40,0
10-28,97,921454,22:00:00,15,23,0
10-25,711,906948,7:00:00,17,44,0
10-30,879,904356,14:00:00,2,21,0
10-27,859,900451,11:00:00,38,59,1
10-26,536,901561,17:00:00,21,38,0
10-31,186,906493,8:00:00,35,44,0
10-26,600,905266,17:00:00,3,18,1
10-27,30,905295,17:00:00,7,22,1
10-31,706,906560,12:00:00,32,46,1
10-30,343,904505,18:00:00,7,14,0
10-29,731,902159,12:00:00,23,38,1
10-27,606,900500,11:00:00,3,31,1
10-26,732,900538,19:00:00,2,15,1
10-29,6011,904521,18:00:00,10,31,0
10-27,760,900993,19:00:00,9,26,1
10-30,652,903915,18:00:00,30,55,1
10-30,646,906956,16:00:00,30,35,1
10-27,6012,902589,17:00:00,19,39,1
10-30,662,900640,20:00:00,33,42,0
10-25,857,904024,21:00:00,23,37,1
10-28,813,906627,12:00:00,20,24,0
10-27,732,900539,17:00:00,11,15,1
10-29,810,904764,20:00:00,9,21,0
10-30,850,906992,12:00:00,26,38,1
10-28,818,904443,18:00:00,33,38,0
10-30,653,900178,8:00:00,23,39,0
10-28,672,902488,20:00:00,9,38,0
10-28,845,907300,18:00:00,13,20,1
10-26,849,903229,19:00:00,17,41,0
10-27,685,902514,15:00:00,31,42,1
10-29,866,905587,12:00:00,28,37,0
10-25,697,906698,21:00:00,22,31,0
10-27,857,904034,17:00:00,9,28,0
10-29,185,905671,20:00:00,19,30,1
10-26,35,902201,9:00:00,14,25,0
10-26,712,907229,15:00:00,23,43,0
10-29,670,919773,16:00:00,16,26,0
10-27,653,900190,17:00:00,15,38,0
10-31,851,903511,22:00:00,9,23,1
10-26,671,902135,13:00:00,22,39,1
10-28,665,906148,18:00:00,11,36,1
10-28,859,900458,8:00:00,56,61,0
10-30,846,921913,18:00:00,26,39,1
10-26,866,905581,11:00:00,31,37,0
10-27,343,901725,9:00:00,8,13,1
10-27,735,900555,21:00:00,18,24,0
10-28,6012,902579,8:00:00,32,39,1
10-25,810,905348,9:00:00,17,21,0
10-30,808,904625,8:00:00,16,48,1
10-31,954,907424,12:00:00,22,40,0
10-26,50,932520,7:00:00,5,16,1
10-31,851,903513,14:00:00,4,27,0
10-31,652,903922,16:00:00,31,66,0
10-28,856,906654,16:00:00,24,41,0
10-27,916,905492,21:00:00,11,22,1
10-27,735,900556,11:00:00,18,24,0
10-29,906,906978,8:00:00,6,35,1
10-30,903,906218,18:00:00,27,33,1
10-27,570,901217,9:00:00,5,13,0
10-28,872,902284,14:00:00,30,46,0
10-25,628,902268,19:00:00,13,40,0
10-27,746,905258,9:00:00,5,13,0
10-29,905,901663,20:00:00,26,37,0
10-31,871,902810,18:00:00,21,40,0
10-27,847,906734,11:00:00,29,47,0
10-28,861,905906,10:00:00,12,17,1
10-25,827,902381,13:00:00,12,20,0
10-27,324,901990,21:00:00,5,19,0
10-29,50,932518,20:00:00,8,16,0
10-29,657,921125,12:00:00,6,26,1
10-31,621,902984,16:00:00,20,42,0
10-27,671,911554,15:00:00,19,40,1
10-29,840,903103,8:00:00,6,31,0
10-30,622,904567,10:00:00,18,48,1
10-25,869,904365,7:00:00,31,42,1
10-27,845,907300,11:00:00,9,20,0
10-26,878,905863,11:00:00,12,19,1
10-25,849,903227,11:00:00,33,41,0
10-31,679,906457,20:00:00,8,34,0
10-30,657,921132,18:00:00,40,46,0
10-30,604,905131,16:00:00,2,8,0
10-28,666,901513,20:00:00,8,18,0
10-30,367,901852,16:00:00,10,19,1
10-25,856,906692,9:00:00,33,40,1
10-28,840,903114,10:00:00,27,35,1
10-27,867,900361,7:00:00,9,26,0
10-28,760,901906,20:00:00,22,27,0
10-30,30,905296,16:00:00,2,11,1
10-31,304,922512,20:00:00,6,16,1
10-26,906,906977,19:00:00,8,35,1
10-26,652,903890,9:00:00,27,66,1
10-26,686,906035,17:00:00,44,61,1
10-28,806,906517,20:00:00,15,25,0
10-29,832,902480,14:00:00,23,29,1
10-31,353,903699,10:00:00,8,19,0
10-30,954,907432,10:00:00,30,40,0
10-30,968,921926,8:00:00,4,19,1
10-29,867,900370,10:00:00,4,21,0
10-26,641,902636,11:00:00,11,33,0
10-26,836,905206,19:00:00,25,35,0
10-30,220,907363,12:00:00,3,22,1
10-29,860,901830,16:00:00,21,40,0
10-26,672,902501,17:00:00,12,37,1
10-28,866,905573,18:00:00,8,31,0
10-28,367,902101,10:00:00,9,19,1
10-31,688,903788,12:00:00,45,66,0
10-25,832,903494,7:00:00,23,29,1
10-29,6012,902569,16:00:00,18,35,0
10-25,563,907015,17:00:00,16,29,0
10-27,31,901805,7:00:00,2,21,1
10-30,903,906217,16:00:00,3,28,1
10-25,660,942263,13:00:00,10,33,1
10-31,856,906663,12:00:00,35,41,0
10-29,857,904017,16:00:00,7,34,0
10-28,903,906219,8:00:00,26,31,0
10-31,810,903444,16:00:00,17,21,1
10-26,871,906825,11:00:00,27,40,0
10-26,673,900236,7:00:00,20,41,0
10-26,688,905166,17:00:00,2,21,1
10-25,673,900226,17:00:00,5,26,0
10-30,707,903145,8:00:00,20,24,0
10-31,612,905062,8:00:00,14,25,0
10-28,161,904164,10:00:00,25,53,1
10-28,652,903926,8:00:00,74,84,1
10-29,808,904625,14:00:00,29,47,0
10-28,954,907426,12:00:00,22,34,0
10-27,4011,902223,17:00:00,12,28,1
10-27,628,902281,17:00:00,16,33,0
10-26,846,921913,9:00:00,17,39,1
10-29,592,906723,8:00:00,9,24,0
10-27,6012,902580,21:00:00,9,37,0
10-30,1,902756,8:00:00,25,30,0
10-31,652,903912,18:00:00,78,84,0
10-27,656,942327,17:00:00,30,37,0
10-28,860,901837,10:00:00,9,24,0
10-28,908,900911,14:00:00,41,47,1
10-30,641,902656,20:00:00,32,43,0
10-26,95,921437,9:00:00,13,22,0
10-25,841,900870,7:00:00,18,41,1
10-31,908,900920,14:00:00,29,47,1
10-25,847,906749,17:00:00,8,28,1
10-31,641,902657,16:00:00,21,43,0
10-31,954,902562,8:00:00,37,41,1
10-26,808,900265,17:00:00,21,48,1
10-28,806,906539,18:00:00,14,31,1
10-28,963,903534,12:00:00,14,33,0
10-29,870,902408,12:00:00,16,36,1
10-25,4593,907408,17:00:00,52,58,1
10-29,813,906628,18:00:00,9,23,1
10-25,607,906353,9:00:00,8,33,0
10-31,700,906586,14:00:00,16,37,0
10-28,7052,903556,22:00:00,42,52,0
10-27,6011,904515,19:00:00,15,34,0
10-30,675,905236,18:00:00,24,39,1
10-26,676,904697,9:00:00,36,49,0
10-27,803,906618,21:00:00,15,33,1
10-25,673,900215,9:00:00,6,25,1
10-25,868,900846,9:00:00,29,35,0
10-30,659,905952,18:00:00,59,63,1
10-26,28,904147,7:00:00,16,22,0
10-30,608,903876,12:00:00,39,48,0
10-29,961,903077,8:00:00,19,36,0
10-25,865,907248,11:00:00,5,26,0
10-26,907,905531,11:00:00,29,33,0
10-26,836,905221,7:00:00,2,22,0
10-27,700,902685,17:00:00,32,37,0
10-29,669,931246,10:00:00,28,39,1
10-29,37,912336,10:00:00,17,31,0
10-26,866,905591,17:00:00,29,37,0
10-31,713,907163,12:00:00,9,24,0
10-25,869,903455,7:00:00,19,42,0
10-29,725,903435,14:00:00,8,20,0
10-28,662,900634,8:00:00,9,37,0
10-27,851,903514,11:00:00,26,30,1
10-26,906,906982,19:00:00,27,39,1
10-31,606,900494,12:00:00,16,36,1
10-28,32,902207,10:00:00,6,20,1
10-31,571,907383,8:00:00,15,22,0
10-26,857,904036,15:00:00,28,37,1
10-26,186,906479,15:00:00,31,44,0
10-26,679,906448,11:00:00,9,35,1
10-28,3,932504,22:00:00,19,24,0
10-30,92,921662,8:00:00,10,20,1
10-27,963,903522,7:00:00,2,18,0
10-29,659,905932,14:00:00,42,58,0
10-28,681,907252,12:00:00,8,25,0
10-26,849,903229,17:00:00,8,34,1
10-27,681,907282,15:00:00,18,34,1
10-31,695,900104,12:00:00,8,21,1
10-28,7052,903541,12:00:00,43,52,0
10-27,6002,900325,9:00:00,20,29,1
10-27,912,907342,15:00:00,21,35,1
10-28,646,906956,18:00:00,26,35,0
10-29,911,907322,12:00:00,14,32,0
10-27,672,902499,17:00:00,26,37,1
10-31,531,904756,8:00:00,19,25,0
10-29,649,912383,14:00:00,14,19,0
10-26,871,906837,17:00:00,7,15,1
10-29,867,900364,20:00:00,18,35,0
10-31,749,900620,14:00:00,13,26,1
10-27,623,904590,13:00:00,18,30,0
10-26,703,904294,7:00:00,9,29,1
10-29,753,905809,12:00:00,20,29,1
10-31,857,904040,12:00:00,30,37,1
10-25,861,905897,15:00:00,20,37,0
10-27,641,902636,17:00:00,36,43,0
10-25,910,905545,9:00:00,6,18,0
10-30,804,911532,12:00:00,4,24,1
10-30,657,921141,20:00:00,17,44,0
10-31,613,904664,18:00:00,3,20,1
10-31,845,907307,12:00:00,12,18,0
10-29,203,905789,16:00:00,7,23,0
10-29,7052,903552,8:00:00,15,50,0
10-30,13,901360,18:00:00,12,19,1
10-31,37,912329,20:00:00,12,31,0
10-26,459,900139,9:00:00,2,28,0
10-28,855,902390,8:00:00,31,45,0
10-31,855,901378,18:00:00,38,46,1
10-25,855,901371,21:00:00,14,46,1
10-27,868,900840,11:00:00,28,36,1
10-28,34,912368,18:00:00,16,25,1
10-31,652,903882,18:00:00,34,55,1
10-27,911,902456,17:00:00,24,32,0
10-25,705,907377,11:00:00,63,67,1
10-29,97,902618,10:00:00,7,21,1
10-27,621,902984,17:00:00,27,42,0
10-28,12,901791,10:00:00,7,24,1
10-27,961,903074,17:00:00,8,28,1
10-28,623,904578,12:00:00,22,31,1
10-30,459,905425,16:00:00,40,44,1
10-25,20,903359,15:00:00,3,32,0
10-26,698,902365,9:00:00,10,38,0
10-29,911,907292,18:00:00,9,32,1
10-28,961,903072,16:00:00,21,35,1
10-25,652,903886,11:00:00,28,66,0
10-26,672,902488,13:00:00,30,38,0
10-26,3,932509,19:00:00,18,25,1
10-28,533,900674,14:00:00,16,27,1
10-27,602,901768,11:00:00,22,46,1
10-27,818,904457,17:00:00,9,30,1
10-27,668,902934,21:00:00,19,41,1
10-25,868,900850,11:00:00,19,35,0
10-31,593,906726,12:00:00,21,25,0
10-27,203,905790,13:00:00,17,23,0
10-27,634,912241,13:00:00,13,34,0
10-25,842,900976,17:00:00,19,28,0
10-31,652,903899,16:00:00,20,56,0
10-26,47,962346,9:00:00,39,51,0
10-27,737,902062,19:00:00,6,17,1
10-27,906,906786,21:00:00,29,39,1
10-29,671,911411,16:00:00,32,40,1
10-27,879,904346,21:00:00,24,38,1
10-29,904,901984,14:00:00,28,36,1
10-26,619,904716,13:00:00,14,41,1
10-29,857,904041,16:00:00,23,37,1
10-28,868,900861,8:00:00,24,35,0
10-26,847,906763,21:00:00,40,47,0
10-30,643,963818,8:00:00,6,21,0
10-25,961,903082,17:00:00,8,31,1
10-26,61102,906366,11:00:00,37,49,0
10-29,693,907413,14:00:00,14,35,1
10-28,610,906383,16:00:00,21,35,0
10-29,97,902565,20:00:00,13,23,0
10-27,686,906000,9:00:00,54,61,1
10-29,20,904653,10:00:00,19,32,0
10-31,961,901697,8:00:00,27,35,1
10-27,4013,907247,11:00:00,23,28,0
10-28,18601,904752,12:00:00,6,11,0
10-31,533,900676,8:00:00,9,27,1
10-28,37,912337,16:00:00,16,32,1
10-27,954,907443,7:00:00,31,41,1
10-28,97,921455,12:00:00,17,23,0
10-30,836,905205,16:00:00,8,34,1
10-28,867,900371,10:00:00,5,22,1
10-31,400,900136,8:00:00,3,29,1
10-27,605,901286,19:00:00,23,36,1
10-29,685,902524,10:00:00,34,42,1
10-31,679,906445,12:00:00,18,35,1
10-25,859,900471,9:00:00,30,55,0
10-28,629,901581,14:00:00,28,52,1
10-27,653,904441,15:00:00,22,39,0
10-29,952,906248,18:00:00,11,33,1
10-31,911,907286,12:00:00,23,32,0
10-25,711,906944,11:00:00,18,45,0
10-30,48,906228,16:00:00,28,48,0
10-28,847,906738,10:00:00,6,28,1
10-26,651,902952,13:00:00,21,29,1
10-27,901,902861,11:00:00,5,24,0
10-28,800,922548,16:00:00,26,50,1
10-30,916,905493,20:00:00,7,23,0
10-26,581,901319,11:00:00,10,33,1
10-29,641,902633,12:00:00,7,29,0
10-26,857,904040,15:00:00,19,37,1
10-29,606,900495,16:00:00,32,40,0
10-26,855,904641,9:00:00,31,45,0
10-28,907,905532,18:00:00,11,32,1
10-31,681,907257,12:00:00,25,34,0
10-27,672,902483,9:00:00,31,37,1
10-26,402,900147,15:00:00,16,26,1
10-31,829,900025,14:00:00,23,27,0
10-30,640,903175,8:00:00,36,40,1
10-25,678,904385,17:00:00,2,20,1
10-30,812,906161,8:00:00,11,24,1
10-28,706,906569,18:00:00,12,33,1
10-27,803,906592,19:00:00,13,33,0
10-31,841,902927,12:00:00,17,41,1
10-27,536,901561,9:00:00,24,38,0
10-29,803,906601,14:00:00,10,33,0
10-25,347,903696,9:00:00,2,10,0
10-28,569,901746,8:00:00,24,28,1
10-25,707,905923,15:00:00,18,24,0
10-27,865,907352,15:00:00,2,21,0
10-27,803,906593,9:00:00,21,33,0
10-30,808,900288,18:00:00,21,46,0
10-28,595,904010,8:00:00,5,18,1
10-25,623,904592,7:00:00,20,30,0
10-25,954,902553,13:00:00,4,34,0
10-28,916,905488,18:00:00,7,23,1
10-31,563,907034,18:00:00,18,29,0
10-28,569,901742,14:00:00,24,28,1
10-26,157,932304,7:00:00,10,25,0
10-31,4013,907243,18:00:00,2,26,1
10-28,701,900005,10:00:00,7,16,1
10-26,961,903092,21:00:00,19,35,1
10-26,803,906590,7:00:00,16,33,1
10-29,857,904029,14:00:00,16,37,1
10-30,911,907269,8:00:00,20,32,0
10-25,462,901233,15:00:00,3,8,1
10-26,801,901491,13:00:00,33,38,1
10-30,673,900209,22:00:00,32,42,1
10-28,533,900690,10:00:00,23,27,1
10-28,951,903253,20:00:00,24,29,1
10-31,48,962345,14:00:00,11,30,0
10-25,681,907284,11:00:00,18,34,0
10-31,15,900959,10:00:00,8,17,1
10-29,22,912209,20:00:00,2,29,0
10-25,855,901385,9:00:00,26,45,1
10-26,623,904601,17:00:00,13,31,1
10-27,203,905783,9:00:00,14,23,1
10-28,812,906167,8:00:00,22,28,0
10-30,226,905799,20:00:00,19,26,1
10-31,903,906219,12:00:00,23,31,0
10-29,535,901557,8:00:00,18,27,1
10-27,681,907256,13:00:00,29,34,1
10-25,652,903936,9:00:00,67,84,0
10-25,175,902468,7:00:00,2,24,1
10-31,175,902465,10:00:00,21,29,1
10-26,8,906925,11:00:00,12,16,0
10-28,629,901582,8:00:00,7,44,1
10-26,902,905384,11:00:00,2,24,0
10-29,61102,906361,12:00:00,34,49,0
10-31,836,904160,14:00:00,20,34,1
10-26,812,906647,11:00:00,17,24,1
10-25,6002,900334,7:00:00,12,29,1
10-25,633,904529,11:00:00,18,31,1
10-31,6012,902583,18:00:00,2,23,0
10-29,651,902959,18:00:00,21,29,1
10-25,961,903081,19:00:00,8,35,1
10-25,685,902514,19:00:00,21,41,1
10-26,653,900202,17:00:00,23,39,0
10-31,870,901403,18:00:00,26,47,1
10-30,639,901804,18:00:00,3,27,1
10-28,856,906692,10:00:00,4,23,1
10-30,606,900495,8:00:00,20,37,1
10-29,842,900982,8:00:00,3,28,0
10-28,697,906713,16:00:00,15,31,0
10-26,96,907056,17:00:00,18,31,0
10-27,95,921443,17:00:00,7,22,0
10-26,706,906558,7:00:00,19,49,0
10-27,675,905237,9:00:00,13,35,0
10-26,6012,902590,7:00:00,35,39,1
10-29,693,921090,10:00:00,12,29,0
10-27,908,900909,19:00:00,7,41,1
