O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-29,951,903244,18:00:00,7,29,380;670;770;926;1366;1576;1656;1944;2185;2324;2424;2554;2654;2768;2962;3055;3136;3368;3789;3839;3886;4016;4096
10-29,951,903244,22:00:00,12,29,89;142;211;321;411;461;546;595;672;825;883;944;1127;1335;1388;1433;1517;1568
10-29,951,903246,16:00:00,9,28,80;160;319;395;445;585;625;685;825;925;1035;1195;1305;1405;1585;1807;1897;2007;2307;2528
10-29,951,903246,20:00:00,3,29,108;245;458;608;678;831;893;1002;1092;1212;1272;1365;1485;1595;1645;1735;1795;1885;2065;2139;2205;2402;2643;2704;2755;2865;2965
10-29,951,903249,10:00:00,24,28,181;263;383;633;893
10-29,951,903253,16:00:00,7,29,100;290;363;543;653;791;852;962;1122;1220;1270;1370;1428;1515;1660;1734;1801;1991;2321;2409;2454;2569;2639
10-29,951,903254,12:00:00,10,29,140;230;346;409;517;657;737;787;882;937;1026;1164;1231;1302;1508;1772;1836;1878;1973;2057
10-29,951,903254,14:00:00,8,28,109;178;252;396;469;519;600;651;701;833;923;1016;1156;1275;1364;1560;1710;1787;1887;2117;2334
10-29,951,903254,8:00:00,20,28,250;350;445;705;861;931;1041;1340;1649
10-29,951,903256,12:00:00,4,29,106;390;544;614;738;799;919;1019;1110;1170;1260;1430;1495;1545;1635;1695;1762;1922;1994;2055;2270;2551;2603;2640;2725;2835
10-29,951,903257,20:00:00,14,29,90;230;461;511;611;672;762;947;1020;1093;1343;1608;1678;1763;1867;1957
10-29,951,903258,12:00:00,14,29,105;239;365;425;535;595;670;823;896;976;1197;1493;1544;1587;1698;1778
10-29,951,903258,8:00:00,24,28,200;280;420;810;1022
10-29,952,900012,14:00:00,7,29,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200;2310;2420;2530
10-29,952,900012,16:00:00,14,32,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090
10-29,952,900769,10:00:00,27,33,110;290;370;440;560;710;801
10-29,952,900769,14:00:00,14,33,180;290;520;630;710;860;1140;1340;1440;1890;2001;2112;2172;2272;2432;2516;2576;2677;2817;2933
10-29,952,900769,20:00:00,16,34,140;380;470;550;640;831;931;1121;1242;1392;1564;1734;1934;2014;2124;2475;2575;2805;2885
10-29,952,900769,22:00:00,25,33,120;171;257;367;447;494;604;724;799
10-29,952,900769,8:00:00,26,34,150;310;460;600;700;1120;1250;1520;1590
10-29,952,900770,10:00:00,9,27,100;210;305;485;615;955;1155;1395;1834;1944;2024;2134;2314;2414;2615;2736;2895;3078;3247
10-29,952,900771,12:00:00,28,33,190;350;421;874;974;1239
10-29,952,900771,20:00:00,29,34,90;190;600;710;980;1090
10-29,952,900775,10:00:00,28,33,180;330;410;829;939;1159
10-29,952,900775,14:00:00,21,33,210;310;470;600;720;850;1010;1201;1341;1421;1841;1961;2201
10-29,952,900775,18:00:00,29,33,100;210;680;790;1030
10-29,952,900776,10:00:00,22,34,100;300;420;550;714;894;1104;1244;1335;1705;1835;2093;2203
10-29,952,900776,12:00:00,24,32,110;224;278;377;559;649;710;849;979
10-29,952,900777,16:00:00,25,33,120;339;539;679;758;868;1368;1505;1776
10-29,952,900778,10:00:00,13,33,90;360;480;660;780;850;950;1170;1370;1450;1930;2130;2290;2350;2460;2570;2680;2740;2840;2970;3093
10-29,952,900778,14:00:00,13,33,120;250;360;550;630;710;910;1100;1310;1441;1921;2031;2171;2231;2321;2471;2561;2622;2722;2852;2939
10-29,952,900778,16:00:00,21,34,211;351;931;1111;1252;1479;1709;1938;2128;2208;2549;2669;2899;2959
10-29,952,900779,8:00:00,8,32,90;180;300;440;580;700;920;1060;1270;1380;1490;1600;1710;1820;1930;2040;2150;2260;2370;2480;2590;2700;2810;2920;3030
10-29,952,900781,16:00:00,8,29,80;247;447;727;902;992;1133;1253;1423;1493;1563;1723;2023;2234;2374;2884;3074;3213;3284;3434;3604;3694
10-29,952,900781,20:00:00,9,33,120;250;461;661;741;931;1021;1221;1311;2911;3032;3142;3252;3362;3472;3622;3812;3872;3970;4160;4250;4310;4456;4606;4695
10-29,952,900781,22:00:00,21,34,110;220;330;440;550;660;770;880;951;1012;1373;1474;1702;1753
10-29,952,900787,10:00:00,15,33,220;440;810;930;1010;1120;1310;1411;1611;1741;1891;2111;2291;2481;2631;2721;3091;3201;3453
10-29,952,900787,18:00:00,17,33,290;380;471;561;743;843;1223;1383;1513;1673;1813;2043;2133;2233;2754;2864;3154
10-29,952,900787,20:00:00,27,33,160;500;580;640;890;1000;1120
10-29,952,900787,8:00:00,11,33,351;590;750;1230;1451;1751;1891;1991;2201;3201;3401;3541;4061;4201;4401;4481;4631;4870;4950;5011;5141;5281;5400
10-29,952,900792,14:00:00,28,33,170;310;400;770;880;1078
10-29,952,906244,20:00:00,2,24,110;190;400;481;861;941;1011;1201;1321;1552;1742;1842;2022;2132;2332;2422;2502;2592;2741;2931;3021;3331;3421
10-29,952,906248,16:00:00,8,29,100;210;330;439;569;699;999;1199;1379;1699;1799;1869;1989;2239;2349;2510;2630;2791;2941;3111;3291;3471
10-29,952,906248,18:00:00,11,33,250;490;631;1791;1911;2151;2231;2321;2491;2641;2851;2961;3551;3771;4172;4262;4402;4631;4731;4810;5080;5280;5375
10-29,952,906249,20:00:00,14,33,230;390;500;811;891;971;1072;1251;1331;1521;1661;1782;1932;2112;2242;2322;2421;2841;2970;3240
10-29,952,906250,8:00:00,19,33,80;200;430;559;790;950;1110;1360;1500;1661;1810;1920;2030;2140;2250
10-29,953,904258,10:00:00,23,28,90;260;360;539;789;959
10-29,953,904269,16:00:00,11,28,71;131;207;441;555;640;691;830;1014;1084;1344;1519;1665;1835;1910;2061;2330;2473
10-29,953,904270,10:00:00,24,30,70;200;253;317;383;532;615
10-29,953,904270,16:00:00,17,28,53;203;414;490;730;916;1086;1278;1353;1503;1794;1953
10-29,953,921681,12:00:00,11,30,200;310;360;480;655;705;795;855;1036;1137;1187;1328;1448;1518;1658;1708;1773;1827;1993;2089
10-29,953,921682,10:00:00,8,30,140;186;304;541;771;830;970;1241;1301;1408;1528;1728;1833;1893;2024;2164;2234;2365;2413;2467;2527;2698;2758
10-29,953,921683,8:00:00,18,28,216;419;499;759;1010;1170;1348;1412;1582;1914;2064
10-29,953,921685,8:00:00,11,28,141;201;291;585;678;778;838;1030;1214;1324;1545;1746;1907;2078;2139;2289;2625;2815
10-29,953,922501,18:00:00,16,28,90;140;286;471;571;841;1031;1251;1477;1570;1800;2040;2191
10-29,953,922504,22:00:00,21,28,110;220;330;440;550;660;770;880
10-29,953,922506,10:00:00,16,28,85;137;274;444;534;734;924;1084;1250;1350;1470;1770;1920
10-29,953,922508,18:00:00,24,28,194;284;444;744;904
10-29,954,902552,14:00:00,18,36,70;280;351;602;862;953;1073;1137;1232;1412;1617;1802;1941;2171;2321;2402;2573;2854;2994
10-29,954,902558,20:00:00,24,40,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870
10-29,954,902560,22:00:00,12,41,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200;2310;2420;2530;2640;2750;2860;2970;3080;3190;3300
10-29,954,902561,8:00:00,25,41,110;190;230;360;530;605;725;805;855;925;1075;1165;1286;1351;1395;1471;1577
10-29,954,907423,16:00:00,7,26,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1840;2210;2270;2421;2511;2596
10-29,954,907425,16:00:00,28,40,238;400;523;723;833;973;1173;1441;1547;1716;1909;1994;2184
10-29,954,907425,18:00:00,20,41,90;190;364;739;819;1019;1128;1168;1294;1444;1535;1705;1795;1856;1948;2078;2208;2315;2385;2438;2516;2611
10-29,954,907425,20:00:00,35,40,276;379;507;691;781;941
10-29,954,907426,12:00:00,6,32,41;144;276;329;444;504;580;673;747;862;957;997;1054;1244;1303;1535;1768;1848;1938;1978;2050;2213;2396;2549;2672;2857;2951
10-29,954,907426,20:00:00,31,40,190;304;366;518;765;875;1005;1165;1254;1371
10-29,954,907427,10:00:00,35,40,300;421;601;781;892;1058
10-29,954,907429,10:00:00,29,40,163;283;483;574;667;817;1117;1208;1409;1601;1704;1846
10-29,954,907429,12:00:00,24,41,70;210;299;344;432;569;647;769;834;876;948;1058;1188;1285;1359;1407;1479;1555
10-29,954,907429,14:00:00,31,40,110;252;337;485;725;845;1057;1240;1342;1473
10-29,954,907432,12:00:00,16,25,220;367;466;587;667;757;928;1292;1369;1514
10-29,954,907432,22:00:00,29,41,84;141;249;305;353;423;507;596;662;705;744;820;892
10-29,954,907432,8:00:00,15,41,290;550;720;817;980;1061;1151;1315;1621;1696;1808;1878;1918;2047;2197;2268;2399;2470;2518;2580;2680;2817;2907;2964;3011;3089;3163
10-29,954,907433,10:00:00,27,40,150;333;495;621;821;934;1044;1256;1516;1612;1782;1955;2055;2175
10-29,954,907434,10:00:00,20,39,61;307;529;614;711;763;860;1004;1180;1341;1463;1693;1806;1926;2121;2410;2515;2702;2894;2989
10-29,954,907439,12:00:00,34,40,183;485;593;760;945;1045;1185
10-29,954,907439,14:00:00,35,41,70;185;269;345;389;466;551
10-29,954,907439,8:00:00,11,18,73;144;235;320;426;541;588;668
10-29,954,907441,12:00:00,29,41,121;189;307;377;426;509;599;768;844;904;952;1033;1116
10-29,954,907442,10:00:00,29,41,100;171;310;384;434;514;624;743;830;881;924;1007;1082
10-29,954,907442,8:00:00,17,40,53;99;349;429;699;929;1009;1098;1178;1258;1398;1623;1783;1893;2093;2234;2317;2479;2750;2870;3005;3169;3248;3418
10-29,954,907443,8:00:00,24,40,100;240;317;461;696;863;991;1188;1330;1410;1589;1879;1976;2144;2341;2430;2584
10-29,954,907444,10:00:00,11,41,259;523;755;904;1035;1242;1395;1515;1655;1734;1816;2006;2323;2403;2517;2562;2595;2687;2807;2876;3026;3095;3128;3202;3272;3388;3477;3538;3585;3665;3744
10-29,954,907444,14:00:00,23,41,280;383;561;636;746;786;847;907;1057;1114;1160;1427;1497;1619;1692;1734;1783;1863;1968
10-29,954,907445,10:00:00,13,36,100;180;272;371;422;468;618;681;927;1217;1299;1391;1451;1549;1716;1940;2108;2220;2406;2496;2616;2794;3071;3166
10-29,954,907447,16:00:00,5,23,95;185;434;584;844;1008;1179;1443;1603;1816;2026;2136;2246;2356;2466;2576;2686;2796;2906
10-29,954,907447,18:00:00,19,40,200;297;574;894;944;1034;1074;1151;1330;1598;1768;1902;2123;2178;2285;2347;2457;2567;2677;2787;2897;3007
10-29,96,901365,8:00:00,30,44,41;121;237;457;596;757;817;867;977;1058;1108;1198;1298;1483;1613
10-29,96,907055,18:00:00,27,40,148;251;597;650;731;1098;1258;1373;1575;1931;2236;2594;2709;2819
10-29,96,907056,10:00:00,15,37,79;172;216;329;410;511;603;688;764;812;890;1095;1192;1262;1412;1458;1515;1751;1961;2083;2378;2526;2820
10-29,96,907057,8:00:00,4,28,97;367;607;1137;1558;1695;1793;1872;2067;2179;2300;2509;2602;2636;2696;2771;2866;3018;3197;3239;3310;3399;3472;3593;3676
10-29,96,907058,18:00:00,33,40,167;297;559;762;1084;1614;1716;1924
10-29,96,907059,16:00:00,11,37,49;187;296;562;682;768;808;938;1040;1149;1256;1352;1434;1481;1560;1733;1845;1924;2079;2128;2187;2390;2514;2653;2916;3082;3363
10-29,96,907059,22:00:00,35,44,122;177;208;257;326;363;442;508;703;780
10-29,96,907060,10:00:00,9,37,63;97;152;309;435;683;773;853;895;1019;1110;1221;1300;1387;1469;1520;1605;1820;1932;2020;2178;2232;2278;2474;2658;2792;3069;3232;3503
10-29,96,907060,12:00:00,22,44,165;204;281;353;439;546;629;744;786;858;976;1192;1324;1460;1518;1558;1594;1682;1719;1801;1886;2073;2152
10-29,96,907060,18:00:00,22,40,86;168;218;320;526;648;723;908;958;1029;1199;1358;1477;1795;1950;2287;2697;2799;2998
10-29,96,907061,12:00:00,34,40,110;220;330;440;550;660;770
10-29,96,907061,18:00:00,34,40,118;428;599;990;1558;1669;1863
10-29,96,907062,8:00:00,34,40,179;648;831;1238;1656;1739;1925
10-29,96,907063,20:00:00,24,44,70;155;245;365;455;596;638;712;814;1041;1190;1335;1392;1427;1473;1551;1595;1690;1815;2003;2089
10-29,96,907066,20:00:00,16,44,64;99;151;225;309;457;621;660;737;795;859;971;1058;1184;1226;1298;1381;1577;1704;1844;1902;1939;1985;2049;2095;2181;2280;2474;2567
10-29,96,907074,10:00:00,34,40,136;425;588;931;1410;1506;1703
10-29,96,907074,8:00:00,38,44,49;158;206;295;404;583;683
10-29,96,907076,14:00:00,2,26,110;218;378;494;605;662;716;780;819;864;1015;1128;1410;1530;1608;1650;1779;1870;1971;2050;2138;2222;2269;2365;2529
10-29,96,907079,18:00:00,39,44,80;122;220;340;539;637
10-29,96,907084,14:00:00,36,40,162;455;1054;1152;1303
10-29,961,901697,12:00:00,14,36,90;230;300;459;753;935;1131;1321;1421;1561;1757;1857;2012;2074;2125;2250;2311;2375;2578;2629;2719;2790;2870
10-29,961,901697,22:00:00,23,36,89;252;372;498;558;598;717;777;837;1037;1097;1173;1253;1324
10-29,961,901697,8:00:00,28,35,100;170;220;360;580;640;740;919
10-29,961,903072,18:00:00,14,34,69;305;336;436;626;826;946;1136;1387;1487;1617;1717;1887;1957;2127;2237;2297;2438;2968;3358;3448
10-29,961,903072,8:00:00,17,35,161;311;493;702;927;1197;1298;1408;1509;1609;1700;1800;1870;1941;2081;2310;2380;2481;2660
10-29,961,903075,8:00:00,32,36,221;271;351;422;512
10-29,961,903077,18:00:00,17,35,160;359;568;702;961;1231;1341;1471;1561;1661;1761;1852;1932;1992;2122;2352;2552;2662;2802
10-29,961,903077,8:00:00,19,36,161;311;511;611;721;952;1082;1294;1361;1406;1573;1643;1713;1936;1986;2060;2124;2214
10-29,961,903078,8:00:00,14,35,129;431;481;661;852;1022;1257;1516;1795;1905;2016;2116;2236;2326;2416;2496;2556;2686;2896;2965;3066;3215
10-29,961,903080,18:00:00,29,36,130;191;260;483;533;653;724;814
10-29,961,903081,12:00:00,10,34,180;310;360;500;600;930;981;1141;1301;1461;1671;1901;2161;2251;2351;2440;2530;2620;2701;2791;2850;2991;3151;3351;3462
10-29,961,903081,16:00:00,18,35,181;340;468;698;928;1018;1108;1178;1248;1318;1398;1478;1538;1638;1879;2099;2199;2359
10-29,961,903081,20:00:00,3,36,140;197;277;417;557;627;1107;1177;1227;1307;1367;1437;1567;1637;1717;1916;2056;2186;2396;2466;2586;2762;2882;3105;3175;3221;3391;3451;3512;3743;3793;3893;3973;4083
10-29,961,903082,12:00:00,15,36,140;220;300;596;766;946;1165;1275;1415;1655;1775;1953;2022;2072;2197;2257;2317;2533;2583;2659;2719;2799
10-29,961,903085,10:00:00,14,34,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200;2278
10-29,961,903085,16:00:00,7,33,190;269;339;530;601;661;791;902;1133;1173;1313;1463;1643;1773;1983;2203;2313;2413;2483;2573;2653;2733;2804;2854;2994;3194;3254
10-29,961,903089,10:00:00,27,36,61;111;262;323;393;598;647;741;803;884
10-29,961,903089,16:00:00,25,35,70;151;231;311;391;451;571;802;882;992;1158
10-29,961,903091,14:00:00,28,35,80;160;210;312;522;672;762;912
10-29,962,903124,18:00:00,6,23,120;460;660;760;910;1050;1250;1320;1470;1570;1750;1950;2290;2400;2510;2620;2730;2840
10-29,962,903127,20:00:00,31,37,170;271;441;532;702;762;822
10-29,962,903132,14:00:00,15,31,180;281;495;736;896;996;1257;1457;1597;1706;1936;2136;2686;2817;2977;3147;3417
10-29,962,903135,12:00:00,33,37,150;260;430;500;570
10-29,962,903136,10:00:00,11,28,171;401;471;641;751;931;1221;1481;1791;1870;2020;2171;2341;2477;2623;2863;3213;3323
10-29,962,903136,8:00:00,2,27,110;220;320;431;561;722;842;1051;1161;1261;1450;1721;2031;2211;2330;2600;2810;2940;3040;3300;3570;3670;3859;3979;4099;4430
10-29,962,903138,12:00:00,12,28,350;421;631;762;992;1272;1522;1822;1892;2012;2232;2372;2492;2652;2870;3120;3230
10-29,962,903140,18:00:00,31,37,160;340;500;620;770;860;929
10-29,962,903142,10:00:00,16,36,160;440;680;1020;1100;1261;1381;1531;1661;1801;1971;2306;2426;2576;2676;2837;2947;3156;3296;3437;3507
10-29,962,903142,18:00:00,18,31,229;349;410;601;811;891;1011;1141;1291;1871;2001;2171;2291;2571
10-29,962,903142,8:00:00,10,31,110;210;370;621;901;1092;1202;1492;1672;1812;1902;2222;2472;2562;2702;2832;2962;3372;3462;3632;3731;3932
10-29,962,903143,12:00:00,2,28,110;199;339;429;529;659;748;968;1088;1168;1339;1469;1679;1919;2039;2239;2419;2539;2629;2860;3099;3259;3379;3620;4190;4300;4410
10-29,962,903143,8:00:00,15,37,120;281;600;710;820;930;1040;1150;1260;1370;1480;1590;1700;1810;1920;2030;2140;2250;2360;2470;2580;2690;2800
10-29,962,903144,18:00:00,26,37,200;559;609;708;828;959;1050;1235;1335;1465;1535;1615
10-29,962,903144,8:00:00,24,37,141;281;414;644;734;884;984;1189;1359;1539;1630;1791;1891;1961
10-29,963,903518,12:00:00,19,35,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870
10-29,963,903518,8:00:00,17,35,107;305;495;625;1095;1365;1515;1625;2235;2335;2475;2555;2631;2904;3027;3187;3297;3466;3566
10-29,963,903521,12:00:00,26,35,240;383;464;574;844;975;1025;1074;1178;1236
10-29,963,903522,18:00:00,10,32,120;360;739;910;1040;1360;1521;1661;1824;2045;2185;2545;2636;2776;2896;3225;3345;3505;3655;3745;4141;4311;4492
10-29,963,903522,22:00:00,12,35,170;310;400;510;620;719;882;1002;1082;1262;1332;1452;1522;1775;1866;2005;2066;2176;2465;2578;2707;2807;2950;3000
10-29,963,903522,8:00:00,25,35,171;465;610;700;870;1129;1300;1350;1431;1549;1619
10-29,963,903523,10:00:00,15,35,191;251;361;611;902;1033;1123;1242;1311;1400;1541;1767;1888;1968;2087;2337;2477;2517;2573;2661;2731
10-29,963,903523,14:00:00,12,35,160;300;400;646;716;836;1016;1266;1411;1501;1606;1696;1768;1906;2155;2291;2361;2479;2709;2881;2943;2989;3078;3158
10-29,963,903523,16:00:00,10,35,130;331;581;740;820;969;1089;1177;1388;1569;1666;1916;2046;2176;2296;2636;2736;2867;2987;3072;3324;3455;3592;3702;3891;3951
10-29,963,903527,20:00:00,9,29,313;429;555;665;775;895;1135;1195;1305;1461;1639;1750;1840;1996;2080;2142;2282;2511;2651;2751;2871
10-29,963,903527,8:00:00,24,35,100;652;762;922;1002;1072;1335;1467;1617;1707;1866;1936
10-29,963,903529,12:00:00,10,35,137;246;391;525;645;924;984;1104;1302;1559;1703;1803;1915;2005;2075;2206;2376;2476;2556;2656;2906;3033;3102;3150;3241;3311
10-29,963,903529,8:00:00,4,28,180;282;412;542;890;1239;1345;1456;1616;1756;1866;2048;2128;2248;2538;2841;3032;3132;3250;3341;3391;3552;3844;3994;4064
10-29,963,903532,10:00:00,15,35,211;281;391;575;863;1005;1105;1227;1287;1377;1551;1782;1902;1982;2102;2303;2472;2527;2577;2669;2742
10-29,963,903532,12:00:00,11,32,190;420;620;740;890;1017;1114;1274;1494;1604;1794;1894;2034;2134;2447;2547;2687;2780;2846;3105;3265;3396
10-29,963,903532,14:00:00,22,35,132;202;292;443;697;837;937;1047;1279;1407;1487;1549;1646;1715
10-29,963,903535,10:00:00,8,12,170;300;410;530;777
10-29,963,903536,12:00:00,30,35,280;404;454;499;621;702
10-29,963,903536,14:00:00,16,35,119;217;392;572;682;812;932;1102;1182;1523;1623;1893;2082;2149;2408;2548;2617;2687;2847;2897
10-29,963,903536,18:00:00,26,35,121;391;502;621;938;1128;1278;1388;1574;1634
10-29,968,903263,10:00:00,13,18,250;425;485;536;642;697
10-29,968,903263,12:00:00,5,10,258;308;558;649;860;970
10-29,968,903263,14:00:00,5,19,80;130;280;480;530;613;723;963;1114;1622;1672;1832;2002;2112;2332
10-29,968,903263,16:00:00,2,19,110;210;313;423;483;643;833;913;1000;1100;1350;1503;1963;2013;2183;2353;2483;2683
10-29,968,903263,20:00:00,2,18,110;260;360;560;600;799;912;1132;1222;1333;1383;1593;1720;1781;1826;1936;1987
10-29,968,903265,16:00:00,13,18,221;392;453;500;591;663
10-29,97,902564,10:00:00,17,23,110;330;447;582;762;1000;1204
10-29,97,902564,8:00:00,4,21,364;480;620;770;968;1084;1204;1454;1575;1755;1845;1945;2015;2105;2185;2330;2408;2478
10-29,97,902565,12:00:00,7,21,160;385;502;632;832;940;1060;1132;1223;1303;1383;1473;1617;1687;1757
10-29,97,902565,20:00:00,13,23,189;349;449;579;689;909;1023;1119;1259;1399;1594
10-29,97,902565,8:00:00,8,23,90;151;230;310;400;576;746;876;1036;1196;1806;1950;2101;2301;2561;2800
10-29,97,902618,10:00:00,7,21,140;321;447;581;721;842;1052;1132;1232;1312;1402;1482;1632;1710;1764
10-29,97,902619,18:00:00,19,23,137;302;473;763;1030
10-29,97,904235,12:00:00,6,21,140;340;589;715;804;1075;1185;1505;1578;1679;1749;1826;1916;2071;2133;2193
10-29,97,921455,16:00:00,16,23,120;230;529;683;790;940;1201;1449
10-29,97,921456,10:00:00,10,23,70;140;229;413;543;663;832;960;1221;1357;1482;1632;1892;2132
10-29,97,921456,14:00:00,3,21,368;751;813;925;1106;1327;1452;1562;1772;1902;2082;2152;2252;2322;2412;2502;2642;2712;2773
10-29,97,921456,20:00:00,3,21,216;520;589;749;899;1139;1265;1355;1562;1682;1852;1932;2032;2102;2202;2282;2422;2493;2563
10-29,97,921456,22:00:00,12,23,80;230;370;451;561;661;901;1023;1107;1217;1348;1554
10-29,97,921459,10:00:00,11,21,201;321;541;621;721;791;871;961;1101;1181;1241
10-29,97,921459,18:00:00,13,23,151;301;422;602;741;1041;1190;1371;1551;1802;2092
10-29,97,921461,8:00:00,16,23,160;290;619;777;902;1122;1403;1654
10-29,97,921463,12:00:00,8,23,70;125;201;271;365;567;727;837;957;1076;1376;1514;1624;1774;2054;2305
10-29,97,921463,8:00:00,17,21,86;176;319;399;452
10-30,1,902732,16:00:00,10,30,80;200;340;420;490;757;877;937;1027;1237;1463;1513;1563;1673;1873;1933;2023;2113;2183;2243;2304
10-30,1,902733,8:00:00,4,29,110;210;300;400;468;586;746;796;876;1000;1160;1300;1350;1530;1801;1901;1969;2253;2333;2403;2604;2686;2785;2894;3005;3175
10-30,1,902734,16:00:00,25,29,79;182;343;493;678
10-30,1,902735,16:00:00,24,30,150;206;266;366;437;487;547
10-30,1,902737,12:00:00,13,29,109;219;399;469;649;911;1011;1071;1229;1319;1409;1597;1692;1790;1940;2090;2269
10-30,1,902737,18:00:00,15,29,160;220;411;677;767;837;1057;1147;1227;1508;1592;1705;1894;2044;2262
10-30,1,902737,20:00:00,22,29,70;134;337;407;493;631;761;942
10-30,1,902738,10:00:00,18,30,120;329;485;555;605;725;905;971;1031;1151;1221;1271;1341
10-30,1,902746,14:00:00,7,29,110;220;330;440;550;660;770;900;1090;1130;1250;1513;1573;1623;1833;1903;1983;2211;2301;2399;2559;2699;2899
10-30,1,902748,22:00:00,6,29,60;120;159;220;334;384;444;557;637;767;804;954;1159;1209;1252;1362;1432;1492;1624;1693;1737;1849;1954;2116
10-30,1,902748,8:00:00,11,25,130;271;331;391;627;827;897;977;1187;1463;1513;1573;1683;1853;1912
10-30,1,902752,18:00:00,5,29,80;160;221;270;360;499;549;619;722;882;1042;1092;1282;1502;1602;1672;1872;1962;2042;2283;2373;2493;2663;2803;3085
10-30,1,902754,20:00:00,24,30,150;194;234;329;400;460;530
10-30,1,902754,8:00:00,12,29,90;401;521;692;752;973;1209;1299;1359;1539;1629;1719;1948;2040;2141;2268;2409;2606
10-30,1,902756,8:00:00,25,30,54;114;204;284;334;394
10-30,1,902758,8:00:00,13,29,112;272;432;482;670;890;1000;1054;1204;1294;1374;1547;1639;1741;1853;1974;2124
